Year,Grid,Location,Treatment,Week,Date,Date,Day 1,Day 2,Spp,Tag #,Status,Ear,Fate,Sex,Age,Wt. ,testes,vaginal,nipples,Lac,Pg,RE,LE,HD,RE,LE,HD,Botfly,NOTES:
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,A3,BB,,A,,2,,,,,,,,,,,,,,,,potato not eaten
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,A4,PL,E7472,N,1,2,2,1,27,,1,2,1,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,C7,PL,E7471,P,1,1,2,3,13,,1,1,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,C3,SC,E7473/E7474,N,"1,2",2,1,,660,2,,,,,,,,,,,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,E10,PL,E7475,N,1,2,2,2,13,,1,1,,,0,1,0,0,0,0,,large scab on head
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,G8,PL,E7402,P,1,1,2,1,23,,1,2,1,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,I5,PL,E7350,P,1,1,2,1,23,,1,2,,,0,0,0,0,0,0,,recently stopped lactating
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,I8,PL,E7584,N,1,2,2,2,16,,1,1,,,0,0,0,0,0,0,,stub tail
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,K5,PL,E7301,P,1,1,2,1,21,,1,2,1,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,K4,PL,E5376,P,1,1,1,2,24,2,,,,,0,0,0,0,0,0,,KMO thinks likely an adult
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,K1,PL,E7585,N,1,2,1,1,20,1,,,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,B2,A1,PL,E5381,P,2,1,2,1,24,,1,2,1,,0,0,0,0,0,0,,"right ear ripped, top of head gray, likely not a subadult"
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,B7,B8,PL,E7469,P,1,1,1,3,13,1,,,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,B7,B7,PL,E7341,P,2,1,2,1,21,,1,2,1,,0,0,0,0,0,0,,"right ear ripped, top of head gray, likely not a subadult"
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,B9,,PL,E7430,P,1,1,1,3,10,1,,,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,B10,,PL,E7479,P,2,1,1,1,20,1,,,,,0,0,0,0,0,0,,right ear ripped
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,L2,TS,E7424,N,1,2,2,,64,,,1,,,0,0,1,0,0,0,,"cold, taken to earing facility.  Released alive and well"
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,L2,PL,E7332,P,1,1,2,1,19,,1,1,,,1,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,I2,I5,PL,E7434,N,1,2,2,3,12,,1,1,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,I2,,PL,E7435,N,1,2,1,3,11,1,,,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,I8,,PL,E7321,P,1,1,1,1,22,1,,,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,K10,,TS,E7436,RT,1,1,2,,92,,,1,,,0,0,0,0,0,0,,"right ear ripped, left ear ripped"
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,L2,,TS,E7437,N,1,2,1,,68,1,,,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,L2,,TS,E7438,N,1,2,2,,78,,,1,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,L1,L1,PL,E7338,P,1,1,2,3,16,,1,1,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,C10,sorex,,D,,4,,,,,,,,,,,,,,,,potato partially eaten
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,H4,PL,E5377,P,2,1,2,1,22,,1,2,1,,0,0,0,0,0,0,,right ear ripped
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,J5,PL,E7323,P,1,1,2,2,19,,1,1,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,J5,PL,E7324,P,1,1,1,1,23,1,,,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,J7,TS,E7587,N,1,2,2,,58,,,1,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,J10,TS,E7453,P,1,1,1,,58,1,,,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,L10,PL,E7482,P,1,1,2,2,16,,1,1,,,0,0,0,0,0,0,,"cold, taken to rearing facility.  Released alive and well"
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,L9,PL,E7481,P,1,1,1,2,18,1,,,,,0,0,0,0,0,0,,white spot on head
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,L9,PL,E7583,RT,2,1,2,2,19,,1,1,,,0,0,0,0,0,0,,right ear ripped
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,L5,PL,E7582,N,1,2,2,3,12,,1,1,,,0,0,0,0,0,0,,
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,L4,BB,,A,,2,,,,,,,,,,,,,,,,potato eaten
2014,Henry Experimental,H,E,1217,Nov. 6-7,2014/11/06,,L3,PL,E7333,P,1,1,1,2,16,1,,,,,0,1,0,0,0,0,,
2014,Tea Control,T,C,1188,April 17-18,2014/04/17,,J11,PL,H5691,RT,2,1,2,1,23,,1,2,1,,8,1,13,0,0,0,,
2014,Tea Control,T,C,1188,April 17-18,2014/04/17,J11,J9,PL,H5688,N,1,2,1,1,24,2,,,,,2,3,3,0,0,0,,stub tail
2014,Tea Control,T,C,1188,April 17-18,2014/04/17,E7,,PL,H5638,P,1,1,1,1,26,2,,,,,0,1,0,0,0,1,,
2014,Tea Control,T,C,1188,April 17-18,2014/04/17,,I6,SC,H5689/H5690,N,"1,2",2,2,,660,,,2,1,,,,,,,,,left ear ripped
2014,Tea Control,T,C,1188,April 17-18,2014/04/17,,F9,SC,H5433/H5434,N,"1,2",2,1,,620,2,,,,,,,,,,,,
2014,Tea Control,T,C,1188,April 17-18,2014/04/17,K11,,PL,H5687,P,1,1,1,1,,2,,,,,3,2,0,0,1,0,,escape
2014,Tea Control,T,C,1188,April 17-18,2014/04/17,H4,G6,PL,H5683,P,1,1,2,1,24,,1,2,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1188,April 17-18,2014/04/17,B3,,Sorex,,D,,4,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1191,May 8-9,2014/05/08,J5,I3,PL,H5683,P,1,1,2,1,23,,1,2,1,,0,0,0,0,2,0,,
2014,Tea Control,T,C,1191,May 8-9,2014/05/08,J11,I10,PL,H5728,RT,2,1,1,1,26,2,,,,,0,7,0,5,2,2,,right ear ripped
2014,Tea Control,T,C,1191,May 8-9,2014/05/08,J11,J11,PL,H5691,P,2,1,2,1,27,,1,2,1,1,0,0,0,0,0,0,,right ear ripped
2014,Tea Control,T,C,1191,May 8-9,2014/05/08,,J1,PL,H5435,RT,2,1,1,1,24,1,,,,,0,0,0,0,1,0,,right ear ripped
2014,Tea Control,T,C,1191,May 8-9,2014/05/08,,G2,TS,,P,,,,,,,,,,,,,,,,,,escaped
2014,Tea Control,T,C,1191,May 8-9,2014/05/08,,D1,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1191,May 8-9,2014/05/08,F5,F5,TS,H5482,P,1,1,2,,97,,1,2,,,0,0,1,0,0,0,,
2014,Tea Control,T,C,1191,May 8-9,2014/05/08,,E7,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1191,May 8-9,2014/05/08,,B11,PL,H5692,N,1,2,2,1,31,,1,2,1,1,0,1,0,0,0,0,,
2014,Tea Control,T,C,1191,May 8-9,2014/05/08,I6,,SC,H5433/H5434,P,"1,2",1,1,,720,2,,,,,,,,,,,,
2014,Tea Control,T,C,1191,May 8-9,2014/05/08,E10,E11,PL,H5701,N,1,2,2,3,12,,1,1,,,0,0,1,0,1,0,,
2014,Tea Control,T,C,1191,May 8-9,2014/05/08,E10,D9,PL,H5687,P,1,1,1,1,26,2,,,,,0,0,0,1,1,0,,right ear ripped
2014,Tea Control,T,C,1191,May 8-9,2014/05/08,,E10,TS,H5639,P,1,1,1,,90,2,,,,,0,0,0,0,0,1,,
2014,Tea Control,T,C,1191,May 8-9,2014/05/08,,C9,SC,H5702/H5703,N,"1,2",2,1,,640,2,,,,,,,,,,,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,J1,K1,PL,H5436,N,1,2,2,3,,,2,1,,,2,1,1,0,0,0,,escape
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,J11,I10,TS,H2999,P,2,1,2,,76,,,1,,,0,0,0,0,0,5,,right ear ripped
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,G8,F8,TS,H5680,P,1,1,,,,,,,,,,,,,,,,escape
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,D8,,PL,H5437,N,1,2,2,3,17,,2,1,,,1,1,3,0,0,0,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,D10,D11,TS,H5452,P,1,1,1,,98,2,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,K1,PL,H5438,N,1,2,2,1,26,,1,2,1,,1,0,0,0,0,1,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,K2,PL,H5439,N,1,2,1,3,15,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,K1,K3,PL,H5435,P,2,1,1,1,25,2,,,,,3,4,1,0,1,0,,right ear ripped
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,K3,PL,H5440,N,1,2,1,2,22,2,,,,,1,0,0,0,0,3,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,K11,PL,H5691,P,2,1,2,1,26,,1,2,1,,1,0,0,0,0,0,,right ear ripped
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,H2,G3,TS,H5494,P,1,1,2,,84,,,1,,,1,0,0,2,0,4,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,G1,PL,H5441,N,1,2,2,1,23,,1,2,1,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,D11,E10,TS,H5639,P,1,1,1,,91,2,,,,,0,0,0,0,1,2,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,F11,C9,PL,H5687,P,1,1,1,1,28,2,,,,,2,0,2,1,1,0,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,C1,TS,H5685,P,1,1,2,,98,,,2,,,0,0,0,0,0,1,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,A2,PL,H5442,N,1,2,2,3,13,,1,1,,,1,1,0,0,0,0,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,A5,PL,H5443,N,1,2,2,3,16,,1,1,,,2,1,1,0,0,0,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,A6,PL,H5731 ,N,1,2,2,3,18,,1,1,,,0,0,1,0,0,1,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,F9,,PL,H5715,RT,2,1,2,2,20,,2,2,,,3,3,0,0,0,0,,right ear ripped
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,F5,D9,TS,H5482,P,1,1,2,,96,,,2,,,0,0,0,0,0,3,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,F5,F5,TS,H5716,N,1,2,2,,55,,,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,C1,D1,PL,H5718,RT,2,1,1,1,28,2,,,,,1,0,0,0,1,1,,right ear ripped
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,C3,C2,PL,H5719,N,1,2,1,3,14,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,B9,B7,TS,H5658,P,1,1,2,,82,,,1,,,0,0,0,1,0,0,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,A6,J5,PL,H5638,P,1,1,1,1,26,2,,,,,0,1,0,0,0,0,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,I9,SC,H5433/H5434,P,"1,2",1,1,,650,2,,,,,,,,,,,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,I1,TS,H3000,P,1,1,2,,83,,,2,1,,0,0,0,0,0,17,,incorrectly written in raw data as H3008
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,H11,H11,PL,H5728,P,2,1,1,1,27,2,,,,,2,1,0,0,2,0,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,H10,TS,H5729,N,1,2,1,,43,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,F9,SC,H5702/H5703,P,"1,2",1,1,,620,2,,,,,,,,,,,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,A11,B10,PL,H5692,P,1,1,2,1,29,,2,2,1,,1,1,1,0,0,0,,"vagina bloody, probably gave birth"
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,A11,PL,H5730,N,1,2,1,3,17,1,,,,,6,1,2,0,1,0,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,,A10,TS,H5732,N,1,2,1,,,2,,,,,0,0,0,1,0,4,,
2014,Tea Control,T,C,1193,May 22-23,2014/05/22,J9,,PL,,,,,,,,,,,,,,,,,,,,escaped
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,I1,H2,TS,H5494,P,1,1,2,,90,,,1,,,0,0,3,1,0,1,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,I2,,TS,H5462,P,1,1,1,,98,2,,,,,0,1,1,0,1,2,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,I3,H3,PL,H5436,P,1,1,2,3,16,,1,1,,,3,0,0,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,I3,,SC,H5702/H5703,P,"1,2",1,1,,590,2,,,,,,,,,,,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,I5,H5,PL,H5710,N,1,2,1,2,16,1,,,,,0,2,0,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,I5,H6,PL,H5711,N,1,2,2,3,13,,2,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,I6,H5,PL,H5712,N,1,2,2,2,15,,1,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,I9,,TS,,P,1,1,,,,,,,,,,,,,,,,escape
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,I10,,PL,,P,1,1,,,,,,,,,,,,,,,,escape
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,I11,H11,PL,H5713,N,1,2,1,2,17,2,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,E11,E10,TS,H5639,P,1,1,1,,93,2,,,,,1,0,2,0,0,5,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,E10,F9,PL,H5715,P,2,1,2,1,20,,1,2,1,,7,1,0,0,0,1,,right ear ripped
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,E9,C11,TS,H5732,P,1,1,1,,88,2,,,,,2,1,2,1,1,6,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,F6,,SC,H5404/H5405,P,"1,2",1,1,,540,2,,,,,,,,,,,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,J4,K4,TS,H5650,P,1,1,2,,86,,,2,1,,0,0,2,0,0,2,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,J9,B10,TS,H5491,P,1,1,2,,76,,,2,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,J9,J9,PL,H5691,P,2,1,2,1,22,,1,2,1,,0,3,2,0,0,2,,right ear ripped
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,F9,H10,TS,H5741,N,1,2,2,,58,,,1,,,0,1,1,0,0,3,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,F6,,TS,H5743,N,1,2,1,,90,2,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,F1,,TS,H5552,P,1,1,1,,92,2,,,,,1,1,0,0,1,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,F1,,PL,H5718,P,2,1,1,1,27,2,,,,,0,7,0,0,0,0,,right ear ripped
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,B1,D1,PL,H5742,RT,2,1,2,2,17,,2,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,E4,F5,PL,H5719,P,1,1,1,2,16,2,,,,,2,5,0,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,J4,TS,H5662,P,1,1,1,,104,2,,,,,1,2,3,1,0,2,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,J8,PL,H5734,P,2,1,2,3,7,,1,1,,,1,0,1,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,J9,PL,H5751,P,1,1,1,3,7,1,,,,,1,1,0,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,J11,TS,H5752,N,1,2,1,,56,1,,,,,2,4,6,0,0,3,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,E3,TS,H5753,N,1,2,2,,54,,,1,,,1,2,0,0,0,1,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,A4,TS,H5754,RT,2,1,2,,98,,,2,1,,1,1,3,0,1,7,,H5685 tag found in bag
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,A7,TS,H5658,P,1,1,2,,82,,,1,,,1,0,1,0,0,2,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,K9,K8,TS,H2971,P,1,1,1,,88,2,,,,,0,0,0,0,0,3,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,G9,G8,TS,H5680,P,1,1,1,,90,2,,,,,0,0,0,0,1,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,G5,,TS,H5482,P,1,1,2,,93,,,2,,,0,0,0,0,0,1,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,C9,C9,PL,H5730,P,1,1,1,1,18,2,,,,,1,0,0,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,C11,E11,TS,H5452,P,1,1,1,,94,2,,,,,0,0,0,0,1,2,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,B8,D6,PL,H5437,P,1,1,2,2,17,,2,1,,,1,1,0,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,E1,,PL,H5441/H5745,P/RT,"1,2",1,2,1,28,,1,2,1,,0,1,0,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,I3,SC,H5434/H5714,P/RT,"1,2",1,1,,650,2,,,,,,,,,,,,"bloody face, tags were originally H5433/H5434"
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,F6,SC,H5723/5850,N,"1,2",2,1,,570,2,,,,,,,,,,,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,C2,TS,H5849,N,1,2,2,,55,,,1,,,0,0,2,1,1,2,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,H3,,PL,H5435,P,2,1,1,1,22,,,,,,5,2,3,0,0,0,,Forgot testes status
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,A11,A11,PL,H5692,P,1,1,2,1,31,,2,2,1,,5,0,0,0,0,0,,incorrectly written as subadult in raw data
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,H1,Sorex,,D,,4,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,H9,TS,H2999,P,2,1,2,,84,,,2,1,,0,1,1,0,0,2,,right ear ripped
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,D9,PL,H5694,N,1,2,1,2,15,2,,,,,4,3,1,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,H5,I5,PL,H5728,P,2,1,1,1,24,2,,,,,3,2,1,0,0,0,,right ear ripped
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,H6,H7,TS,H5740,N,1,2,1,,58,1,,,,,1,2,2,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,A6,A2,PL,H5638,P,1,1,1,1,26,2,,,,,2,0,0,0,0,0,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,K2,TS,H5800,N,1,2,1,,80,2,,,,,0,2,2,0,0,7,,
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,K10,TS,H5497,P,1,1,2,,,,,2,,,,,,,,,,escape
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,,G6,TS,,P,1,1,,,,,,,,,,,,,,,,ESCAPE
2014,Tea Control,T,C,1195,June 5-6,2014/06/05,A5,B4,PL,H5443,P,1,1,2,2,18,,2,1,,,2,0,0,0,0,0,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,K1,,PL,H5737,N,1,2,1,1,17,1,,,,,1,0,0,0,0,1,,stub tail
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,K4,J5,TS,H5650,P,1,1,2,,86,,,2,1,,0,1,0,1,0,4,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,K5,I5,PL,H5738,N,1,2,1,1,16,1,,,,,4,8,0,0,0,0,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,K7,I10,PL,H5691,P,2,1,2,1,24,,2,1,1,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,K8,K5,PL,H5733,P,1,1,1,3,12,1,,,,,0,0,2,0,0,0,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,G10,F7,TS,H5680,P,1,1,1,,98,,,,,,1,0,1,0,1,0,,incorrectly written as female in raw data
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,,D1,PL,H5844,N,1,2,2,3,13,,1,1,,,0,2,0,0,0,0,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,,I8,PL,H5713,P,1,1,1,2,18,1,,,,,0,2,1,0,2,3,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,J4,H4,PL,H5711,P,1,1,2,2,16,,2,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,J5,,TS,H5846,N,1,2,2,,45,,,1,,,0,1,1,2,1,7,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,J7,J9,PL,H5845,N,1,2,1,1,17,2,,,,,1,5,2,1,0,2,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,J11,,TS,,,,,,,,,,,,,,,,,,,,escape
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,F10,,TS,,,,,,,,,,,,,,,,,,,,escape
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,F9,,TS,,P,1,1,,,,,,,,,,,,,,,,escape
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,F5,F8,TS,H5482,P,1,1,2,,94,,,2,,,0,0,0,0,1,4,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,,A2,TS,H5739,N,1,2,2,,56,,,1,,,0,1,0,0,0,2,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,,A4,TS,H3242,P,1,1,1,,98,2,,,,,0,3,0,0,0,2,,from 2011
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,,A6,PL,H5638,P,1,1,1,1,26,2,,,,,4,0,0,0,0,0,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,,A11,TS,H5664/H5746,P/RT,"1,2",1,1,,95,2,,,,,0,0,0,1,1,4,,right ear ripped
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,,E10,PL,H5694,P,1,1,1,1,18,2,,,,,2,1,0,0,0,1,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,,E10,TS,H5639,P,1,1,1,,95,2,,,,,0,0,0,0,0,2,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,,I1,TS,H5494,P,1,1,2,,86,,,1,,,0,0,0,1,1,7,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,,I5,PL,H5710,P,1,1,1,1,18,2,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,,I6,SC,H5434/H5714,P,"1,2",1,1,,680,2,,,,,,,,,,,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,H4,K2,PL,H5435/H5755,P/RT,"1,2",1,1,1,25,2,,,,,1,3,1,0,0,1,,"right ear ripped, left ear ripped"
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,H4,J7,PL,H5728,P,2,1,1,1,23,2,,,,,1,3,1,0,0,0,,right ear ripped
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,H5,I7,PL,H5712,P,1,1,2,1,18,,1,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,H11,,PL,,P,1,1,,,,,,,,,,,,,,,,escape
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,D10,,TS,,P,1,1,,,,,,,,,,,,,,,,escape
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,B11,B11,PL,H5730,P,1,1,1,1,18,2,,,,,3,0,0,0,0,0,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,C10,,PL,H5692,P,1,1,2,1,30,,2,2,1,1,6,3,1,0,0,0,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,C5,B3,TS,H5849,P,1,1,2,,55,,,1,,,0,0,0,2,2,0,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,,B10,TS,H5795,RT,2,1,1,,84,2,,,,,0,0,1,1,0,5,,right ear ripped
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,,F1,TS,H5552,P,1,1,1,,,2,,,,,,,,,,,,escape
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,I2,,TS,H5462,P,1,1,1,,98,2,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,I3,J2,PL,H5436,P,1,1,2,1,19,,1,1,,,1,1,0,1,1,1,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,I11,G11,TS,H5752,P,1,1,1,,65,1,,,,,0,1,0,0,1,1,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,E3,E1,PL,H5719,P,1,1,1,1,17,1,,,,,1,1,0,2,3,1,,
2014,Tea Control,T,C,1197,June 19-20,2014/06/19,E2,,TS,H5799,N,1,2,1,,64,1,,,,,0,0,0,1,0,4,,"unsure of sex, 2 records with 2 genders"
